list,yr_built,yr_renovated,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade
20140916,1983,0,440000.0,3,2.25,1760,1800,2.0,0,0,3,7
20150428,2006,0,479950.0,3,2.5,2810,4984,1.0,0,0,3,9
20140623,1997,0,806000.0,4,2.5,2500,206474,1.0,0,0,3,10
20140624,1996,0,875000.0,4,2.5,3220,22588,2.0,0,0,3,10
20140911,1992,0,710800.0,3,2.5,2880,36820,2.0,0,0,3,10
20150210,2004,0,565000.0,3,2.5,2700,6037,2.0,0,0,3,8
20150223,1995,0,359999.0,5,3.0,2680,9624,2.0,0,0,3,7
20140912,1999,0,349950.0,3,2.5,2240,7565,2.0,0,0,3,8
20141105,2004,0,435000.0,2,2.0,1440,1170,2.0,0,0,3,9
20150312,1981,0,965000.0,5,2.75,3280,12673,1.0,0,0,4,9
20141007,1986,0,258000.0,3,1.75,2090,7461,1.0,0,0,3,6
20141202,2005,0,505500.0,3,2.5,1300,1187,3.0,0,0,3,8
20140506,1978,0,455000.0,5,2.5,2240,7770,1.0,0,0,3,7
20141031,2005,0,1348000.0,5,3.25,3540,5971,1.0,0,2,3,10
20150205,1996,0,329800.0,4,2.5,2080,7047,2.0,0,0,3,8
20141218,2004,0,952000.0,3,3.5,2760,4500,2.0,0,0,3,9
20141212,2000,0,1205000.0,5,4.25,4420,13497,2.0,0,0,3,11
20140919,2002,0,285000.0,5,3.0,2110,5260,2.0,0,0,3,7
20140626,1977,0,354950.0,4,2.75,2530,7350,1.0,0,0,5,8
20140505,2006,0,499000.0,4,2.5,2910,6479,2.0,0,0,3,7
20141204,1971,0,427500.0,3,1.5,1900,43186,1.5,0,0,4,7
20150217,1991,0,439000.0,5,3.5,2880,10000,2.0,0,3,3,8
20141117,1998,0,545000.0,4,2.5,2820,25995,2.0,0,0,3,9
20141210,1997,0,685000.0,4,2.5,3320,38043,2.0,0,0,3,9
20140903,2003,0,665000.0,4,3.5,3770,47480,2.0,0,0,3,9
20141028,1982,0,765000.0,3,2.25,3190,324086,2.0,0,2,3,9
20140710,2004,0,1325000.0,6,4.25,5720,10213,2.0,0,0,3,10
20140805,2014,0,413565.0,3,2.5,1690,1613,2.0,0,0,3,8
20140612,2008,0,363000.0,3,3.25,1651,1779,2.0,0,0,3,8
20140910,2005,0,473000.0,2,1.75,1510,4555,1.0,0,0,3,8
20140626,2001,0,405000.0,4,2.5,2220,4652,2.0,0,0,3,7
20150224,1975,0,415000.0,4,2.5,2210,213008,1.0,0,0,4,7
20140717,1985,0,220000.0,3,2.25,1400,7205,1.0,0,0,3,7
20150303,1990,0,883000.0,4,2.5,2800,6874,2.0,0,0,3,9
20141213,2007,0,320000.0,3,2.5,1610,1356,2.0,0,0,3,8
20140530,1989,0,425000.0,3,1.75,1510,44000,1.0,0,0,3,7
20140717,1987,0,384000.0,6,3.0,2320,4502,1.0,0,0,4,7
20150113,1984,0,314000.0,3,2.75,1900,8200,2.0,0,0,4,7
20150430,2003,0,535000.0,3,2.5,2390,6263,2.0,0,0,3,9
20140626,1979,0,568000.0,4,1.75,2110,265716,1.0,0,0,4,8
20150501,1973,0,426000.0,4,1.5,1470,5850,1.0,0,0,4,7
20140613,2000,0,380000.0,4,2.5,2540,6365,2.0,0,0,3,8
20140819,1991,0,429000.0,3,2.0,1700,52826,1.0,0,0,3,7
20140920,1978,0,318500.0,5,1.75,1550,6986,1.0,0,0,3,7
20150420,2002,0,925000.0,3,3.25,4110,20900,2.0,0,0,3,9
20140917,1980,0,350000.0,6,4.5,3500,8504,2.0,0,0,3,7
20150121,1980,0,682500.0,6,4.5,3500,8504,2.0,0,0,3,7
20140915,1989,0,300000.0,4,2.25,1740,9613,2.0,0,0,5,8
20140702,1984,0,250000.0,3,1.75,1200,24805,1.0,0,0,3,6
20141029,1978,0,245000.0,3,1.0,1020,8625,1.0,0,0,3,7
20141014,1979,0,445000.0,3,1.75,1850,7056,2.5,0,0,4,8
20140516,1996,0,862500.0,4,2.75,3280,24440,2.0,0,0,3,10
20150219,2003,0,570000.0,4,2.5,2590,7910,2.0,0,0,3,9
20141216,1983,0,560000.0,4,2.5,1790,9787,1.0,0,2,4,8
20140905,1978,0,455000.0,5,2.25,3470,28212,1.5,0,0,4,8
20140702,2002,0,345000.0,5,2.5,2450,6994,2.0,0,0,3,8
20140604,1974,0,583000.0,6,2.75,2630,16411,1.0,0,0,4,8
20140812,1977,0,534950.0,3,2.25,2130,12286,2.0,0,0,3,8
20150224,1990,0,319502.0,3,1.75,1610,38707,1.0,0,0,3,7
20140506,1996,0,563000.0,4,3.0,3100,15480,2.0,0,0,3,8
20140507,1991,0,651000.0,3,2.5,3240,108366,2.0,0,0,4,10
20150321,1975,0,665000.0,4,2.25,2650,8149,1.0,0,0,4,8
20140904,1998,0,295000.0,3,2.0,1760,6092,1.0,0,0,3,7
20141215,2004,0,748000.0,4,2.5,3220,8379,2.0,0,0,3,10
20140825,1999,0,338000.0,4,2.5,2370,10631,2.0,0,0,3,8
20150121,2006,0,353000.0,4,2.5,2300,4249,2.0,0,0,3,8
20140627,1998,0,235000.0,3,1.75,1400,6300,1.0,0,0,3,7
20150320,1990,0,569999.0,3,2.5,3080,13880,2.0,0,0,3,9
20141016,1991,0,240000.0,3,2.0,1100,6360,1.0,0,0,3,7
20150414,1986,0,405000.0,2,1.75,1350,2653,2.0,0,0,3,7
20141010,2003,0,272000.0,4,2.25,1800,5555,2.0,0,0,3,7
20140718,2001,0,698000.0,4,2.5,2990,7231,2.0,0,0,3,9
20141120,1994,0,305000.0,3,2.5,2100,6825,2.0,0,0,3,8
20140812,1982,0,190000.0,2,1.5,1400,9031,1.0,0,0,3,7
20140720,1988,0,760000.0,4,2.5,2990,12788,2.0,0,0,3,10
20140527,1977,0,570000.0,3,1.75,1930,36210,1.0,0,0,3,8
20150427,2005,0,267100.0,2,2.5,1250,1580,2.0,0,0,3,7
20150421,2005,0,1500000.0,4,3.25,3470,5222,2.0,0,0,3,10
20141028,1992,0,240000.0,3,2.25,1500,15334,2.0,0,0,4,7
20150127,1979,0,405000.0,3,1.75,1260,7373,1.0,0,0,4,7
20140516,1973,0,400000.0,3,2.5,2740,83199,2.0,0,4,3,9
20150331,1991,0,272950.0,3,2.25,1570,9096,1.0,0,0,4,7
20140722,2007,0,625000.0,5,1.0,3240,5324,2.0,0,0,3,9
20150401,1990,0,1065000.0,3,2.5,2130,3545,3.0,0,0,5,9
20141105,2003,0,525000.0,3,2.5,2990,6725,2.0,0,0,3,9
20140717,2006,0,443500.0,3,2.5,2170,5866,2.0,0,0,3,7
20141203,1972,0,350000.0,4,2.25,1570,499571,1.0,0,3,4,7
20140918,1984,0,850000.0,3,2.5,3260,91911,2.0,0,0,4,9
20150220,2008,0,205000.0,3,2.25,1250,952,3.0,0,0,3,8
20140626,1977,0,315000.0,4,2.5,1940,10200,1.0,0,0,4,8
20140623,1992,0,470000.0,3,2.5,2150,8221,2.0,0,0,3,8
20140729,1973,0,1100000.0,4,2.25,3310,8540,1.0,0,4,4,9
20141120,1979,0,340000.0,3,1.75,3400,46382,1.0,0,0,3,7
20140701,1977,0,729032.0,4,2.5,2840,12866,1.0,0,0,4,9
20150203,2006,0,289000.0,4,2.5,1961,3207,2.0,0,0,3,7
20150219,1974,0,529000.0,3,1.75,1500,7367,1.0,0,0,3,8
20140925,1976,0,704000.0,4,2.75,2510,12500,1.0,0,0,5,8
20150310,1978,0,580000.0,3,2.25,2190,8188,2.0,0,0,3,8
20140805,1976,0,875000.0,5,2.5,2530,8564,2.0,0,0,4,8
20141015,1976,0,610000.0,4,2.5,2440,9350,1.0,0,0,4,8
20140608,1976,0,510000.0,4,2.25,2450,62290,2.0,0,0,3,8
20150305,1977,0,733000.0,4,2.5,2210,5002,1.0,0,0,3,7
20141103,1977,0,500000.0,4,2.25,2730,35100,2.0,0,0,3,8
20141222,2001,0,379000.0,4,2.75,2410,5225,2.0,0,0,3,8
20140715,2002,0,650000.0,4,2.5,3420,222156,2.0,0,0,3,9
20150330,2005,0,505000.0,2,2.5,1900,5065,2.0,0,0,3,8
20150114,1979,0,462000.0,4,2.5,2640,47480,1.0,0,0,4,8
20140524,1998,0,1680000.0,4,4.25,5584,68257,2.0,0,0,3,11
20140919,2001,0,6885000.0,6,7.75,9890,31374,2.0,0,4,3,13
20140910,2004,0,368000.0,3,2.5,2080,4307,2.0,0,0,3,7
20141120,2004,0,811500.0,5,4.25,3970,4500,2.0,0,0,3,9
20140929,2001,0,650000.0,4,2.5,2500,6005,2.0,0,0,3,9
20150219,1995,0,485000.0,3,2.0,2410,50654,1.5,0,0,3,7
20140815,1976,0,425000.0,3,2.5,1340,10018,1.0,0,0,4,7
20141210,1978,0,530000.0,3,2.5,2640,13775,1.0,0,0,3,8
20141231,2002,0,315000.0,4,2.75,1580,3770,1.0,0,0,3,7
20140915,1975,0,550000.0,3,2.75,1960,13252,1.0,0,0,5,8
20141215,2006,0,347000.0,2,2.25,1560,1705,2.0,0,0,3,8
20140606,1972,0,525000.0,5,2.75,2440,8000,1.0,0,0,4,7
20140925,2007,0,490000.0,3,1.5,990,1343,2.0,0,0,3,8
20141229,1978,0,500000.0,3,2.25,2210,7916,2.0,0,0,3,8
20150128,2008,0,585000.0,3,2.75,3080,7282,2.0,0,0,3,9
20141106,1981,0,926500.0,4,2.75,2900,17802,1.0,0,2,3,9
20150327,1975,0,200000.0,4,2.0,1900,8160,1.0,0,0,3,7
20150126,1998,0,1680000.0,6,4.75,5770,16747,2.0,0,3,3,12
20140703,1997,0,715000.0,3,4.0,2080,2250,3.0,0,4,3,8
20150424,1997,0,780000.0,3,4.0,2080,2250,3.0,0,4,3,8
20140822,1991,0,265000.0,3,2.5,1640,7668,2.0,0,0,3,7
20140507,1977,0,600000.0,3,2.5,2460,108900,1.0,0,0,4,9
20140521,1972,0,195000.0,2,1.0,1080,3899,1.0,0,0,4,8
20140711,1992,0,270000.0,3,2.5,1690,7165,2.0,0,0,4,7
20140826,1984,0,370000.0,2,1.5,1010,2102,2.0,0,0,3,7
20141215,1991,0,327500.0,3,2.5,2090,12027,2.0,0,0,3,8
20140902,1999,0,565000.0,3,2.5,2030,217805,1.0,0,0,3,9
20150424,2000,0,660000.0,4,2.5,3170,186436,2.0,0,0,3,9
20141203,1977,0,400000.0,5,2.75,2470,19200,1.0,0,0,5,8
20150423,1976,0,224000.0,4,3.0,2300,7609,2.0,0,0,4,7
20141017,1990,0,1080000.0,4,2.5,4200,35267,2.0,0,0,3,11
20150423,1977,0,439000.0,3,2.25,1480,7565,1.0,0,0,3,7
20140508,1980,0,335000.0,3,1.5,2240,87625,1.5,0,0,2,7
20141114,1976,0,790000.0,4,3.0,3180,12070,2.0,0,0,4,9
20140827,1988,0,309000.0,3,2.5,1780,7859,2.0,0,0,3,7
20141103,2002,0,290000.0,2,1.75,1560,7575,1.0,0,0,3,8
20141205,2006,0,2575000.0,4,4.25,5540,15408,2.0,0,1,3,11
20141009,1979,1996,1362500.0,3,2.0,2310,21318,1.0,0,0,3,10
20141023,1979,0,960000.0,4,2.5,3430,43560,1.5,0,2,5,10
20141103,1989,0,720000.0,5,2.5,2900,9525,2.0,0,0,3,9
20140506,1979,0,218000.0,3,1.75,1850,7684,1.0,0,0,3,8
20141223,1997,0,334950.0,4,2.5,2190,7000,2.0,0,0,3,8
20140729,1979,0,605000.0,4,2.25,2510,31584,2.0,0,0,4,9
20141217,2006,0,825000.0,4,3.25,3200,4477,2.0,0,0,3,9
20140812,1974,0,268500.0,4,1.75,1670,8000,1.0,0,0,4,8
20141121,2000,0,1335000.0,4,4.0,5050,202554,2.0,0,0,3,10
20140729,1982,0,440000.0,3,2.25,1880,7989,1.0,0,0,3,7
20141007,1993,0,571500.0,4,2.75,2180,5799,2.0,0,0,4,8
20150427,1997,0,182500.0,3,2.25,1830,4744,2.0,0,0,3,7
20141027,1979,0,339950.0,3,2.5,2140,7641,1.0,0,0,3,8
20150312,1977,0,317500.0,6,1.75,2540,8400,1.0,0,0,3,8
20150430,1980,0,375000.0,2,2.25,1640,2240,2.0,0,0,3,8
20150116,1996,0,465000.0,4,2.25,2550,7650,2.0,0,2,4,9
20150225,2006,0,551870.0,3,2.5,2507,18400,2.0,0,0,3,8
20140508,1993,0,295000.0,3,2.5,1920,7229,2.0,0,0,3,8
20140924,1977,0,263500.0,4,1.75,2210,6375,1.0,0,0,3,8
20140725,1974,0,715000.0,4,2.5,2370,10000,1.0,0,0,5,8
20150324,1976,0,329950.0,4,1.75,1740,7208,1.5,0,0,3,8
20140623,1984,0,490000.0,3,2.25,1470,2500,2.0,0,0,3,8
20140610,2005,0,429000.0,3,3.25,1410,1246,3.0,0,0,3,8
20150331,1983,0,510000.0,4,2.5,1620,8125,2.0,0,0,4,7
20140924,2003,0,550000.0,3,2.5,2360,4080,2.0,0,0,3,7
20141118,2001,0,1565000.0,5,4.5,5220,67319,2.0,0,0,3,11
20141002,2001,0,405000.0,2,1.5,1170,1274,3.0,0,0,3,8
20141202,1993,0,625000.0,3,2.5,1860,10027,2.0,0,0,3,8
20150429,2004,0,533000.0,3,3.0,1280,1085,3.0,0,0,3,8
20140728,1999,0,1050000.0,4,2.5,2750,9949,2.0,0,0,3,10
20140905,1975,0,275000.0,4,1.75,2000,8700,1.0,0,0,5,7
20150327,1997,0,820000.0,3,2.5,3030,46538,2.0,0,0,3,10
20141022,1976,0,229950.0,4,2.5,2150,7670,1.0,0,0,5,7
20150422,1976,0,344900.0,4,2.5,2150,7670,1.0,0,0,5,7
20150326,1979,0,475000.0,4,2.25,1800,7200,1.0,0,0,3,7
20140721,2005,0,879000.0,4,3.0,3590,89640,2.0,0,0,3,10
20140505,1992,0,1090000.0,4,2.5,4340,141570,2.5,0,0,3,11
20140820,1994,0,262000.0,3,2.5,1680,10300,2.0,0,0,4,7
20140818,1983,0,380000.0,1,1.5,1200,44866,1.5,0,0,3,7
20150327,2002,0,305000.0,3,2.5,1690,5175,2.0,0,0,3,7
20150420,1994,0,440000.0,4,2.0,2310,5004,1.0,0,0,3,7
20140617,2001,0,1008000.0,4,3.5,2650,3060,2.0,0,0,3,9
20140919,2003,0,549900.0,5,3.0,3610,7555,2.0,0,0,3,8
20150127,1992,0,678500.0,4,3.0,2620,214750,2.0,0,0,3,8
20140826,1986,0,270000.0,3,2.25,1760,8287,1.0,0,0,3,7
20140813,2014,0,790500.0,4,2.75,3350,5416,2.0,0,0,3,9
20141017,1991,0,447450.0,3,2.25,1570,7200,2.0,0,0,3,8
20150220,1976,0,246000.0,3,1.5,1630,10200,1.0,0,0,4,8
20141229,2010,0,800000.0,4,2.75,3120,5000,2.0,0,0,3,9
20140519,1979,0,869000.0,5,3.25,4180,49222,2.0,0,0,4,8
20140711,2000,0,665000.0,5,2.25,3320,60984,2.0,0,0,3,9
20141117,1989,0,225000.0,3,2.5,1590,8449,2.0,0,0,3,7
20141226,1989,0,375000.0,3,2.5,2750,37096,2.0,0,0,3,9
20140610,1975,0,375500.0,3,1.5,1530,7200,1.0,0,0,3,8
20140902,2001,0,680000.0,4,3.0,3150,6175,2.0,0,0,3,9
20140718,1997,0,350000.0,4,2.5,2380,6124,2.0,0,0,3,8
20150325,1994,0,593000.0,2,2.5,2000,2500,3.0,0,1,3,8
20140814,1987,0,309900.0,3,2.5,2020,26670,2.0,0,0,3,7
20140924,1992,0,257000.0,3,2.25,1810,12000,2.0,0,0,3,7
20150113,1987,0,300000.0,3,2.0,1260,2550,2.0,0,0,3,7
20141217,2014,0,500000.0,3,2.0,1560,1156,3.0,0,0,3,8
20140515,2001,0,695000.0,4,3.0,3150,9130,2.0,0,0,3,9
20141218,2001,0,213400.0,4,2.5,1680,6655,2.0,0,0,3,7
20140811,1986,0,420000.0,3,3.0,2700,47050,2.0,0,0,4,9
20150209,1986,0,762500.0,4,2.25,3130,41382,2.0,0,0,3,9
20140527,2001,0,569950.0,5,4.5,4850,40902,2.0,0,0,3,10
20150224,2004,0,499000.0,3,2.25,1780,3665,2.0,0,0,3,8
20141103,2005,0,398500.0,2,2.5,1780,1311,3.0,0,0,3,8
20140613,1981,0,250600.0,4,2.5,1930,8660,1.0,0,0,3,7
20140812,1985,0,352000.0,4,2.5,2470,6116,1.0,0,0,3,7
20140724,2004,0,291500.0,4,2.5,1770,5000,2.0,0,0,3,7
20140919,1974,0,279000.0,3,2.5,1540,7280,1.0,0,0,3,7
20150310,2004,0,495000.0,2,2.0,1580,5203,1.0,0,0,3,8
20140828,1989,0,490000.0,4,2.5,2430,42646,1.0,0,0,3,7
20150330,2005,0,665000.0,3,3.5,3580,95832,1.5,0,0,3,9
20140819,1987,0,423500.0,3,2.25,1890,7498,1.0,0,0,3,7
20150227,2005,0,780000.0,3,3.5,3310,5558,2.0,0,0,3,9
20140828,1972,0,707000.0,2,2.5,2130,5001,1.0,0,0,5,8
20150501,2000,0,497000.0,3,2.5,1220,1475,3.0,0,0,3,8
20141016,1990,0,238000.0,5,2.25,2240,9652,2.0,0,0,3,7
20150213,1990,0,328000.0,5,2.25,2240,9652,2.0,0,0,3,7
20141103,2003,0,365000.0,2,1.5,790,1123,2.0,0,0,3,8
20141009,2006,0,405000.0,3,2.5,1960,6997,2.0,0,0,3,7
20150210,2010,0,875000.0,4,3.5,3790,6874,2.5,0,0,3,9
20150319,1982,0,860000.0,3,2.5,2370,55321,3.0,0,0,4,8
20140805,1987,0,604000.0,6,3.5,2580,13572,1.0,0,0,3,8
20141217,1978,0,435000.0,4,2.75,2160,8148,1.0,0,0,3,7
20141010,2007,0,347500.0,4,2.5,1970,7098,2.0,0,0,3,7
20150318,1981,0,525000.0,4,1.75,1570,16697,1.0,0,2,3,7
20140902,1979,0,645000.0,4,2.25,2720,18295,1.0,0,0,4,8
20150417,1988,0,267500.0,3,2.5,1400,7629,1.0,0,0,3,7
20141217,2007,0,1275000.0,4,3.5,5844,10766,2.0,0,1,3,11
20150429,1989,0,380000.0,3,2.25,2530,12042,2.0,0,0,3,8
20140808,1978,0,812500.0,4,2.75,2810,10300,1.0,0,0,4,9
20140716,1976,0,365000.0,3,1.0,1380,30940,2.0,0,0,3,8
20140715,1977,0,490000.0,4,2.25,2800,10800,1.0,0,0,3,8
20140626,1977,0,280927.0,4,2.25,2070,7350,2.0,0,0,4,8
20141023,1982,0,675000.0,3,2.25,2770,15886,2.0,0,0,3,10
20140518,1985,0,575550.0,4,2.5,2060,7475,1.0,0,0,3,8
20140520,1990,0,259900.0,3,2.0,1490,7770,1.0,0,0,4,7
20141209,1996,0,450000.0,4,2.25,2120,8267,2.0,0,0,3,8
20140729,2013,0,487500.0,4,2.5,2810,6296,2.0,0,0,3,9
20150128,1973,0,275000.0,4,2.25,2400,17842,2.0,0,0,4,7
20140811,2002,0,305000.0,3,2.5,2460,5027,2.0,0,0,3,8
20141010,1977,0,395000.0,3,1.75,2030,217800,1.0,0,2,4,8
20140626,1976,0,440000.0,4,2.5,2160,7826,1.0,0,0,4,7
20140829,1994,0,1160000.0,4,3.5,4190,15724,2.0,0,2,3,11
20140724,1979,0,825000.0,4,2.25,2770,9340,2.0,0,0,4,9
20141002,2003,0,490000.0,4,4.25,4480,5715,2.0,0,0,3,7
20140702,1991,0,175000.0,4,2.5,1780,6000,2.0,0,0,3,7
20140812,1978,0,305000.0,4,2.25,2050,12581,2.0,0,0,4,7
20141210,1991,0,661000.0,3,2.5,1940,8196,2.0,0,0,3,8
20140708,1998,0,435000.0,4,2.75,2230,9640,1.0,0,0,3,8
20141023,1972,0,788000.0,5,2.25,2910,9454,1.0,0,1,3,8
20140610,1977,2003,1795000.0,5,3.25,5270,17232,2.0,0,1,3,10
20141017,1987,0,247000.0,3,1.75,1820,8740,1.0,0,0,4,8
20140714,1996,2002,650000.0,1,1.0,920,91476,1.5,0,0,3,6
20150330,2006,0,457000.0,2,2.0,1440,9985,1.0,0,0,3,8
20140909,1975,0,380000.0,2,2.5,2110,114127,1.0,0,0,4,8
20140627,1990,0,725000.0,3,2.5,3580,54450,1.5,0,0,3,9
20150429,2003,0,1780000.0,4,3.25,3950,10912,2.0,0,0,3,10
20141104,1998,0,449500.0,6,4.0,2280,5275,1.0,0,0,3,7
20140616,1975,0,545000.0,3,2.5,1940,9775,1.0,0,2,3,8
20141222,1983,0,244000.0,3,2.0,1360,9688,1.0,0,0,4,7
20140822,1983,0,165000.0,3,2.5,1660,2415,2.0,0,0,3,7
20140530,1987,0,642000.0,3,2.5,2670,10082,1.0,0,0,3,10
20150409,1999,0,340000.0,3,2.5,1720,4120,2.0,0,0,3,7
20140722,1991,0,730000.0,4,2.5,3550,35689,2.0,0,0,4,9
20150123,1982,0,563250.0,3,1.75,1370,2800,1.0,0,0,5,7
20140502,1979,0,675000.0,5,2.5,2820,67518,2.0,0,0,3,8
20150415,2003,0,325000.0,4,2.5,2040,5472,2.0,0,0,3,8
20141003,2005,0,476100.0,4,2.5,1850,1836,2.0,0,0,3,7
20140926,1978,0,220000.0,4,2.0,1620,5200,1.5,0,0,4,7
20141114,1975,0,236000.0,3,1.75,1560,10919,1.0,0,0,3,7
20140527,2004,0,283200.0,4,2.5,1982,6406,2.0,0,0,3,8
20141215,1976,0,599000.0,5,2.25,2460,8710,1.0,0,0,4,8
20140509,1996,0,1157200.0,4,4.25,5860,52889,2.0,0,0,4,10
20140610,1971,0,385000.0,4,1.75,1720,8750,1.0,0,0,3,7
20141029,2006,0,608000.0,3,2.5,1760,1472,3.0,0,0,3,8
20140915,1984,0,450000.0,3,2.5,2790,48994,2.0,0,0,4,9
20150410,1977,0,760000.0,6,3.75,3810,6150,2.0,0,0,4,8
20140515,1977,0,420000.0,3,2.0,1640,9972,1.0,0,0,4,7
20140530,1983,0,655000.0,4,2.25,2060,8470,1.0,0,0,3,8
20150115,1981,0,240000.0,3,2.5,1500,10652,2.0,0,0,4,7
20140514,2005,0,511000.0,3,2.5,1820,4883,2.0,0,0,3,9
20140508,1993,0,358000.0,2,1.5,960,1808,2.0,0,0,3,7
20141112,1988,0,765000.0,4,2.5,3140,16200,1.0,0,1,3,9
20150415,1977,0,360000.0,4,2.0,1650,7552,1.0,0,0,4,7
20150507,1987,0,297300.0,3,1.75,1980,9220,2.0,0,0,3,8
20150430,2003,0,323800.0,3,2.5,2060,7658,2.0,0,0,3,8
20140522,2002,0,505000.0,3,2.25,1670,1596,2.0,0,0,3,8
20150416,2000,0,446250.0,3,2.5,2380,214315,1.5,0,0,3,9
20150427,1983,0,608095.0,3,2.5,2680,17707,2.0,0,1,3,9
20140828,2004,0,265000.0,4,2.5,1820,16103,2.0,0,0,3,7
20150513,2013,0,554990.0,3,2.5,2100,6092,2.0,0,0,3,8
20141107,2003,0,359950.0,3,2.5,2210,6280,2.0,0,0,3,8
20150406,1981,0,280000.0,2,1.0,870,4025,1.0,0,0,3,7
20140904,1976,0,575000.0,5,1.75,2980,53578,1.0,0,0,4,9
20150226,1983,0,392000.0,4,2.25,2360,7733,2.0,0,0,3,8
20150225,1977,0,760500.0,4,2.25,2310,36136,2.0,0,0,4,9
20140616,2003,0,435000.0,3,2.5,2300,9521,2.0,0,0,3,8
20140819,1993,0,1565000.0,4,2.75,2810,8570,2.0,0,0,3,10
20140522,1989,0,657500.0,3,2.5,2670,10496,2.0,0,0,3,9
20140504,1990,0,331950.0,4,2.5,2530,9933,2.0,0,2,3,8
20140611,1986,0,514000.0,3,1.75,1720,5899,1.0,0,1,3,8
20140912,1995,0,496000.0,3,3.5,3090,27598,2.0,0,2,4,9
20150218,1987,0,1093000.0,4,2.5,3930,21894,2.0,0,0,3,11
20141106,1976,0,195700.0,3,1.0,1120,5200,1.0,0,0,5,7
20141205,1991,0,1175000.0,4,3.25,4060,20822,2.0,0,0,3,10
20140512,1997,0,357000.0,4,2.5,2380,7066,2.0,0,0,4,7
20141118,1988,0,905000.0,3,2.5,2930,9280,2.0,0,0,4,10
20141224,1998,0,535000.0,2,2.5,2730,7246,2.0,0,0,3,9
20150218,1991,0,460500.0,4,2.5,2170,7533,2.0,0,0,3,8
20150213,1978,0,607500.0,4,2.5,2110,13939,1.0,0,0,3,8
20140820,2001,0,479000.0,4,2.5,2590,6139,2.0,0,0,3,8
20150320,2002,0,475000.0,5,2.75,3080,6600,2.0,0,0,3,9
20140915,2004,0,430000.0,5,3.0,3880,8432,2.0,0,0,3,7
20140903,1971,0,296000.0,3,1.75,1360,10742,1.0,0,0,5,7
20140711,1976,0,303000.0,4,2.25,2560,8927,1.0,0,0,3,7
20141021,2004,0,641000.0,4,2.5,2600,6015,2.0,0,0,3,8
20150210,1984,0,280000.0,3,2.25,1220,5739,1.0,0,0,3,7
20141119,2001,0,601000.0,4,2.5,2080,5191,2.0,0,0,3,8
20140605,1976,0,555000.0,4,2.75,2020,10720,1.0,0,0,4,8
20140520,1987,0,315000.0,3,2.25,1400,31626,1.0,0,0,2,7
20141204,2007,0,390000.0,2,1.5,1050,934,2.0,0,0,3,8
20140512,2004,0,751000.0,4,2.5,3110,6142,2.0,0,0,3,9
20140825,1988,0,229950.0,3,1.75,1900,8910,2.0,0,0,4,7
20150422,1978,0,349000.0,3,1.75,1740,7682,1.0,0,0,3,8
20150120,2003,0,348000.0,4,2.5,2070,3808,2.0,0,0,3,8
20150102,1993,0,510000.0,4,3.0,3610,18948,2.0,0,0,3,10
20150323,1981,0,265000.0,3,1.5,1520,6805,1.0,0,0,4,7
20141028,1974,0,1250000.0,3,2.75,2780,4815,3.0,0,2,3,10
20150107,2003,0,937500.0,4,4.0,5545,871200,2.0,0,0,3,11
20140805,1971,0,485000.0,3,1.75,2590,8384,1.0,0,0,4,8
20140616,2005,0,638000.0,3,2.5,2110,3600,2.0,0,0,3,9
20150213,2005,0,680000.0,4,2.5,3290,6012,2.0,0,0,3,9
20140714,1996,0,629000.0,4,2.5,2660,22050,2.0,0,0,3,9
20140904,1988,0,555000.0,3,2.5,2160,7584,2.0,0,0,3,8
20140617,1976,0,669000.0,4,2.75,2700,35362,2.0,0,0,5,8
20140808,1994,0,272000.0,3,2.5,1980,6608,2.0,0,0,3,8
20150324,1981,0,255000.0,3,2.25,1890,7314,1.0,0,0,3,7
20140716,1986,0,259000.0,3,1.75,1240,4000,1.0,0,0,3,7
20140812,2003,0,1648000.0,4,3.5,4610,12500,2.0,0,2,3,11
20150305,1992,0,485000.0,3,2.5,1760,3097,2.0,0,0,3,8
20150303,1989,0,259500.0,3,2.0,1330,35060,1.0,0,0,3,7
20150423,2003,0,354000.0,4,2.5,2340,5420,2.0,0,0,3,8
20140825,2005,0,300000.0,3,2.5,1750,4200,2.0,0,0,3,7
20140721,1989,0,309950.0,4,2.5,1770,6666,2.0,0,0,3,7
20141121,1976,0,885000.0,3,3.25,2640,16090,1.0,0,2,4,8
20141219,1989,0,329000.0,3,2.0,1840,6755,1.0,0,2,3,8
20140529,1981,0,349000.0,4,1.75,1700,7800,1.0,0,0,5,7
20150323,1992,0,374950.0,4,2.5,1980,12062,2.0,0,0,3,8
20140623,1989,0,560000.0,3,2.5,1960,12476,2.0,0,0,4,8
20140516,1978,0,306500.0,3,2.25,2060,38377,1.0,0,0,4,8
20150406,1990,0,265500.0,3,2.5,1450,8977,1.0,0,0,3,8
20140812,1986,0,219000.0,3,1.5,1200,12000,1.0,0,0,3,7
20150505,1977,0,365000.0,3,1.75,1830,17349,1.0,0,0,3,8
20150501,2014,0,514950.0,3,2.25,1310,1264,3.0,0,0,3,8
20140604,1999,0,875000.0,4,2.75,3790,10669,2.0,0,0,3,10
20140515,2003,0,689900.0,4,3.25,2740,7266,2.0,0,0,3,9
20140724,1994,0,315000.0,3,2.5,1660,10763,2.0,0,0,3,7
20150429,1990,0,355000.0,0,0.0,2460,8049,2.0,0,0,3,8
